"LOCATION","Country","SUBJECT","Subject","MEASURE","Measure","FREQUENCY","Frequency","TIME","Period","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"DEU","Germany","P313B","Non-durable goods","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2015-Q4","Q4-2015","EUR","Euro","6","Millions",,,111252,,
"DEU","Germany","P313B","Non-durable goods","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2016-Q1","Q1-2016","EUR","Euro","6","Millions",,,103204,,
"DEU","Germany","P313B","Non-durable goods","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2016-Q2","Q2-2016","EUR","Euro","6","Millions",,,106140,,
"DEU","Germany","P313B","Non-durable goods","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2016-Q3","Q3-2016","EUR","Euro","6","Millions",,,104838,,
"DEU","Germany","P313B","Non-durable goods","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2016-Q4","Q4-2016","EUR","Euro","6","Millions",,,113349,,
"DEU","Germany","P313B","Non-durable goods","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2017-Q1","Q1-2017","EUR","Euro","6","Millions",,,107560,,
"DEU","Germany","P313B","Non-durable goods","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2017-Q2","Q2-2017","EUR","Euro","6","Millions",,,108694,,
"DEU","Germany","P313B","Non-durable goods","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2017-Q3","Q3-2017","EUR","Euro","6","Millions",,,106852,,
"DEU","Germany","P313B","Non-durable goods","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2017-Q4","Q4-2017","EUR","Euro","6","Millions",,,115619,,
"DEU","Germany","P313B","Non-durable goods","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2018-Q1","Q1-2018","EUR","Euro","6","Millions",,,111699,,
"DEU","Germany","P313B","Non-durable goods","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2018-Q2","Q2-2018","EUR","Euro","6","Millions",,,110524,,
"DEU","Germany","P313B","Non-durable goods","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2018-Q3","Q3-2018","EUR","Euro","6","Millions",,,109138,,
"DEU","Germany","P313B","Non-durable goods","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2018-Q4","Q4-2018","EUR","Euro","6","Millions",,,120113,,
"DEU","Germany","P313B","Non-durable goods","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2019-Q1","Q1-2019","EUR","Euro","6","Millions",,,113338,,
"DEU","Germany","P313B","Non-durable goods","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2019-Q2","Q2-2019","EUR","Euro","6","Millions",,,114611,,
"DEU","Germany","P313B","Non-durable goods","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2019-Q3","Q3-2019","EUR","Euro","6","Millions",,,112956,,
"DEU","Germany","P313B","Non-durable goods","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2019-Q4","Q4-2019","EUR","Euro","6","Millions",,,121693,,
"DEU","Germany","P313B","Non-durable goods","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2020-Q1","Q1-2020","EUR","Euro","6","Millions",,,118619,,
"DEU","Germany","P313B","Non-durable goods","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1991-Q1","Q1-1991","EUR","Euro","6","Millions",,,62449,,
"DEU","Germany","P313B","Non-durable goods","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1991-Q2","Q2-1991","EUR","Euro","6","Millions",,,62516,,
"DEU","Germany","P313B","Non-durable goods","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1991-Q3","Q3-1991","EUR","Euro","6","Millions",,,62540,,
"DEU","Germany","P313B","Non-durable goods","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1991-Q4","Q4-1991","EUR","Euro","6","Millions",,,67056,,
"DEU","Germany","P313B","Non-durable goods","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1992-Q1","Q1-1992","EUR","Euro","6","Millions",,,64561,,
"DEU","Germany","P313B","Non-durable goods","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1992-Q2","Q2-1992","EUR","Euro","6","Millions",,,65477,,
"DEU","Germany","P313B","Non-durable goods","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1992-Q3","Q3-1992","EUR","Euro","6","Millions",,,65161,,
"DEU","Germany","P313B","Non-durable goods","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1992-Q4","Q4-1992","EUR","Euro","6","Millions",,,67994,,
"DEU","Germany","P313B","Non-durable goods","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1993-Q1","Q1-1993","EUR","Euro","6","Millions",,,66285,,
"DEU","Germany","P313B","Non-durable goods","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1993-Q2","Q2-1993","EUR","Euro","6","Millions",,,66169,,
"DEU","Germany","P313B","Non-durable goods","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1993-Q3","Q3-1993","EUR","Euro","6","Millions",,,66391,,
"DEU","Germany","P313B","Non-durable goods","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1993-Q4","Q4-1993","EUR","Euro","6","Millions",,,68887,,
"DEU","Germany","P313B","Non-durable goods","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1994-Q1","Q1-1994","EUR","Euro","6","Millions",,,67040,,
"DEU","Germany","P313B","Non-durable goods","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1994-Q2","Q2-1994","EUR","Euro","6","Millions",,,66745,,
"DEU","Germany","P313B","Non-durable goods","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1994-Q3","Q3-1994","EUR","Euro","6","Millions",,,68081,,
"DEU","Germany","P313B","Non-durable goods","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1994-Q4","Q4-1994","EUR","Euro","6","Millions",,,68513,,
"DEU","Germany","P313B","Non-durable goods","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1995-Q1","Q1-1995","EUR","Euro","6","Millions",,,68303,,
"DEU","Germany","P313B","Non-durable goods","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1995-Q2","Q2-1995","EUR","Euro","6","Millions",,,69807,,
"DEU","Germany","P313B","Non-durable goods","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1995-Q3","Q3-1995","EUR","Euro","6","Millions",,,70199,,
"DEU","Germany","P313B","Non-durable goods","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1995-Q4","Q4-1995","EUR","Euro","6","Millions",,,69576,,
"DEU","Germany","P313B","Non-durable goods","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1996-Q1","Q1-1996","EUR","Euro","6","Millions",,,70785,,
"DEU","Germany","P313B","Non-durable goods","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1996-Q2","Q2-1996","EUR","Euro","6","Millions",,,70912,,
"DEU","Germany","P313B","Non-durable goods","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1996-Q3","Q3-1996","EUR","Euro","6","Millions",,,70972,,
"DEU","Germany","P313B","Non-durable goods","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1996-Q4","Q4-1996","EUR","Euro","6","Millions",,,71840,,
"DEU","Germany","P313B","Non-durable goods","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1997-Q1","Q1-1997","EUR","Euro","6","Millions",,,71540,,
"DEU","Germany","P313B","Non-durable goods","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1997-Q2","Q2-1997","EUR","Euro","6","Millions",,,71701,,
"DEU","Germany","P313B","Non-durable goods","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1997-Q3","Q3-1997","EUR","Euro","6","Millions",,,71894,,
"DEU","Germany","P313B","Non-durable goods","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1997-Q4","Q4-1997","EUR","Euro","6","Millions",,,73364,,
"DEU","Germany","P313B","Non-durable goods","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1998-Q1","Q1-1998","EUR","Euro","6","Millions",,,70892,,
"DEU","Germany","P313B","Non-durable goods","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1998-Q2","Q2-1998","EUR","Euro","6","Millions",,,72469,,
"DEU","Germany","P313B","Non-durable goods","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1998-Q3","Q3-1998","EUR","Euro","6","Millions",,,72297,,
"DEU","Germany","P313B","Non-durable goods","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1998-Q4","Q4-1998","EUR","Euro","6","Millions",,,73171,,
"DEU","Germany","P313B","Non-durable goods","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1999-Q1","Q1-1999","EUR","Euro","6","Millions",,,73077,,
"DEU","Germany","P313B","Non-durable goods","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1999-Q2","Q2-1999","EUR","Euro","6","Millions",,,74279,,
"DEU","Germany","P313B","Non-durable goods","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1999-Q3","Q3-1999","EUR","Euro","6","Millions",,,73714,,
"DEU","Germany","P313B","Non-durable goods","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1999-Q4","Q4-1999","EUR","Euro","6","Millions",,,74394,,
"DEU","Germany","P313B","Non-durable goods","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2000-Q1","Q1-2000","EUR","Euro","6","Millions",,,75737,,
"DEU","Germany","P313B","Non-durable goods","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2000-Q2","Q2-2000","EUR","Euro","6","Millions",,,77069,,
"DEU","Germany","P313B","Non-durable goods","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2000-Q3","Q3-2000","EUR","Euro","6","Millions",,,77515,,
"DEU","Germany","P313B","Non-durable goods","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2000-Q4","Q4-2000","EUR","Euro","6","Millions",,,77751,,
"DEU","Germany","P313B","Non-durable goods","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2001-Q1","Q1-2001","EUR","Euro","6","Millions",,,81210,,
"DEU","Germany","P313B","Non-durable goods","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2001-Q2","Q2-2001","EUR","Euro","6","Millions",,,80339,,
"DEU","Germany","P313B","Non-durable goods","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2001-Q3","Q3-2001","EUR","Euro","6","Millions",,,81274,,
"DEU","Germany","P313B","Non-durable goods","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2001-Q4","Q4-2001","EUR","Euro","6","Millions",,,81333,,
"DEU","Germany","P313B","Non-durable goods","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2002-Q1","Q1-2002","EUR","Euro","6","Millions",,,81419,,
"DEU","Germany","P313B","Non-durable goods","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2002-Q2","Q2-2002","EUR","Euro","6","Millions",,,79891,,
"DEU","Germany","P313B","Non-durable goods","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2002-Q3","Q3-2002","EUR","Euro","6","Millions",,,80464,,
"DEU","Germany","P313B","Non-durable goods","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2002-Q4","Q4-2002","EUR","Euro","6","Millions",,,83097,,
"DEU","Germany","P313B","Non-durable goods","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2003-Q1","Q1-2003","EUR","Euro","6","Millions",,,82834,,
"DEU","Germany","P313B","Non-durable goods","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2003-Q2","Q2-2003","EUR","Euro","6","Millions",,,81579,,
"DEU","Germany","P313B","Non-durable goods","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2003-Q3","Q3-2003","EUR","Euro","6","Millions",,,82349,,
"DEU","Germany","P313B","Non-durable goods","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2003-Q4","Q4-2003","EUR","Euro","6","Millions",,,83491,,
"DEU","Germany","P313B","Non-durable goods","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2004-Q1","Q1-2004","EUR","Euro","6","Millions",,,83680,,
"DEU","Germany","P313B","Non-durable goods","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2004-Q2","Q2-2004","EUR","Euro","6","Millions",,,83905,,
"DEU","Germany","P313B","Non-durable goods","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2004-Q3","Q3-2004","EUR","Euro","6","Millions",,,84086,,
"DEU","Germany","P313B","Non-durable goods","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2004-Q4","Q4-2004","EUR","Euro","6","Millions",,,85089,,
"DEU","Germany","P313B","Non-durable goods","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2005-Q1","Q1-2005","EUR","Euro","6","Millions",,,86985,,
"DEU","Germany","P313B","Non-durable goods","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2005-Q2","Q2-2005","EUR","Euro","6","Millions",,,85716,,
"DEU","Germany","P313B","Non-durable goods","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2005-Q3","Q3-2005","EUR","Euro","6","Millions",,,86727,,
"DEU","Germany","P313B","Non-durable goods","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2005-Q4","Q4-2005","EUR","Euro","6","Millions",,,87452,,
"DEU","Germany","P313B","Non-durable goods","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","2006-Q1","Q1-2006","EUR","Euro","6","Millions",,,89694,,
