"SUBJECT","Subject","LOCATION","Country","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"PRINTO01","Production of total industry sa, Index","CAN","Canada","Q","Quarterly","2004-Q4","Q4-2004","IDX","Index","0","Units","2015_100","2015=100",98.58298,,
"PRINTO01","Production of total industry sa, Index","CAN","Canada","Q","Quarterly","2005-Q1","Q1-2005","IDX","Index","0","Units","2015_100","2015=100",98.87539,,
"PRINTO01","Production of total industry sa, Index","CAN","Canada","Q","Quarterly","2005-Q2","Q2-2005","IDX","Index","0","Units","2015_100","2015=100",99.43168,,
"PRINTO01","Production of total industry sa, Index","CAN","Canada","Q","Quarterly","2005-Q3","Q3-2005","IDX","Index","0","Units","2015_100","2015=100",100.19,,
"PRINTO01","Production of total industry sa, Index","CAN","Canada","Q","Quarterly","2005-Q4","Q4-2005","IDX","Index","0","Units","2015_100","2015=100",101.4176,,
"PRINTO01","Production of total industry sa, Index","CAN","Canada","Q","Quarterly","2006-Q1","Q1-2006","IDX","Index","0","Units","2015_100","2015=100",101.5892,,
"PRINTO01","Production of total industry sa, Index","CAN","Canada","Q","Quarterly","2006-Q2","Q2-2006","IDX","Index","0","Units","2015_100","2015=100",100.5496,,
"PRINTO01","Production of total industry sa, Index","CAN","Canada","Q","Quarterly","2006-Q3","Q3-2006","IDX","Index","0","Units","2015_100","2015=100",99.09869,,
"PRINTO01","Production of total industry sa, Index","CAN","Canada","Q","Quarterly","2006-Q4","Q4-2006","IDX","Index","0","Units","2015_100","2015=100",97.86324,,
"PRINTO01","Production of total industry sa, Index","CAN","Canada","Q","Quarterly","2007-Q1","Q1-2007","IDX","Index","0","Units","2015_100","2015=100",98.84123,,
"PRINTO01","Production of total industry sa, Index","CAN","Canada","Q","Quarterly","2007-Q2","Q2-2007","IDX","Index","0","Units","2015_100","2015=100",99.11296,,
"PRINTO01","Production of total industry sa, Index","CAN","Canada","Q","Quarterly","2007-Q3","Q3-2007","IDX","Index","0","Units","2015_100","2015=100",98.55667,,
"PRINTO01","Production of total industry sa, Index","CAN","Canada","Q","Quarterly","2007-Q4","Q4-2007","IDX","Index","0","Units","2015_100","2015=100",96.90511,,
"PRINTO01","Production of total industry sa, Index","CAN","Canada","Q","Quarterly","2008-Q1","Q1-2008","IDX","Index","0","Units","2015_100","2015=100",95.19328,,
"PRINTO01","Production of total industry sa, Index","CAN","Canada","Q","Quarterly","2008-Q2","Q2-2008","IDX","Index","0","Units","2015_100","2015=100",95.71594,,
"PRINTO01","Production of total industry sa, Index","CAN","Canada","Q","Quarterly","2008-Q3","Q3-2008","IDX","Index","0","Units","2015_100","2015=100",96.52299,,
"PRINTO01","Production of total industry sa, Index","CAN","Canada","Q","Quarterly","2008-Q4","Q4-2008","IDX","Index","0","Units","2015_100","2015=100",92.95708,,
"PRINTO01","Production of total industry sa, Index","CAN","Canada","Q","Quarterly","2009-Q1","Q1-2009","IDX","Index","0","Units","2015_100","2015=100",87.33483,,
"PRINTO01","Production of total industry sa, Index","CAN","Canada","Q","Quarterly","2009-Q2","Q2-2009","IDX","Index","0","Units","2015_100","2015=100",83.55891,,
"PRINTO01","Production of total industry sa, Index","CAN","Canada","Q","Quarterly","2009-Q3","Q3-2009","IDX","Index","0","Units","2015_100","2015=100",83.46911,,
"PRINTO01","Production of total industry sa, Index","CAN","Canada","Q","Quarterly","2009-Q4","Q4-2009","IDX","Index","0","Units","2015_100","2015=100",85.0437,,
"PRINTO01","Production of total industry sa, Index","CAN","Canada","Q","Quarterly","2010-Q1","Q1-2010","IDX","Index","0","Units","2015_100","2015=100",87.21257,,
"PRINTO01","Production of total industry sa, Index","CAN","Canada","Q","Quarterly","2010-Q2","Q2-2010","IDX","Index","0","Units","2015_100","2015=100",89.81252,,
"PRINTO01","Production of total industry sa, Index","CAN","Canada","Q","Quarterly","2010-Q3","Q3-2010","IDX","Index","0","Units","2015_100","2015=100",90.82905,,
"PRINTO01","Production of total industry sa, Index","CAN","Canada","Q","Quarterly","2010-Q4","Q4-2010","IDX","Index","0","Units","2015_100","2015=100",91.90488,,
"PRINTO01","Production of total industry sa, Index","CAN","Canada","Q","Quarterly","2011-Q1","Q1-2011","IDX","Index","0","Units","2015_100","2015=100",92.95182,,
"PRINTO01","Production of total industry sa, Index","CAN","Canada","Q","Quarterly","2011-Q2","Q2-2011","IDX","Index","0","Units","2015_100","2015=100",92.9866,,
"PRINTO01","Production of total industry sa, Index","CAN","Canada","Q","Quarterly","2011-Q3","Q3-2011","IDX","Index","0","Units","2015_100","2015=100",95.34648,,
"PRINTO01","Production of total industry sa, Index","CAN","Canada","Q","Quarterly","2011-Q4","Q4-2011","IDX","Index","0","Units","2015_100","2015=100",95.61179,,
"PRINTO01","Production of total industry sa, Index","CAN","Canada","Q","Quarterly","2012-Q1","Q1-2012","IDX","Index","0","Units","2015_100","2015=100",94.81223,,
"PRINTO01","Production of total industry sa, Index","CAN","Canada","Q","Quarterly","2012-Q2","Q2-2012","IDX","Index","0","Units","2015_100","2015=100",94.85396,,
"PRINTO01","Production of total industry sa, Index","CAN","Canada","Q","Quarterly","2012-Q3","Q3-2012","IDX","Index","0","Units","2015_100","2015=100",93.37942,,
"PRINTO01","Production of total industry sa, Index","CAN","Canada","Q","Quarterly","2012-Q4","Q4-2012","IDX","Index","0","Units","2015_100","2015=100",93.32823,,
"PRINTO01","Production of total industry sa, Index","CAN","Canada","Q","Quarterly","2013-Q1","Q1-2013","IDX","Index","0","Units","2015_100","2015=100",94.96043,,
"PRINTO01","Production of total industry sa, Index","CAN","Canada","Q","Quarterly","2013-Q2","Q2-2013","IDX","Index","0","Units","2015_100","2015=100",94.79439,,
"PRINTO01","Production of total industry sa, Index","CAN","Canada","Q","Quarterly","2013-Q3","Q3-2013","IDX","Index","0","Units","2015_100","2015=100",95.7319,,
"PRINTO01","Production of total industry sa, Index","CAN","Canada","Q","Quarterly","2013-Q4","Q4-2013","IDX","Index","0","Units","2015_100","2015=100",97.37205,,
"PRINTO01","Production of total industry sa, Index","CAN","Canada","Q","Quarterly","2014-Q1","Q1-2014","IDX","Index","0","Units","2015_100","2015=100",98.35924,,
"PRINTO01","Production of total industry sa, Index","CAN","Canada","Q","Quarterly","2014-Q2","Q2-2014","IDX","Index","0","Units","2015_100","2015=100",100.9234,,
"PRINTO01","Production of total industry sa, Index","CAN","Canada","Q","Quarterly","2014-Q3","Q3-2014","IDX","Index","0","Units","2015_100","2015=100",100.5027,,
"PRINTO01","Production of total industry sa, Index","CAN","Canada","Q","Quarterly","2014-Q4","Q4-2014","IDX","Index","0","Units","2015_100","2015=100",101.9183,,
"PRINTO01","Production of total industry sa, Index","CAN","Canada","Q","Quarterly","2015-Q1","Q1-2015","IDX","Index","0","Units","2015_100","2015=100",100.7585,,
"PRINTO01","Production of total industry sa, Index","CAN","Canada","Q","Quarterly","2015-Q2","Q2-2015","IDX","Index","0","Units","2015_100","2015=100",98.92916,,
"PRINTO01","Production of total industry sa, Index","CAN","Canada","Q","Quarterly","2015-Q3","Q3-2015","IDX","Index","0","Units","2015_100","2015=100",100.6247,,
"PRINTO01","Production of total industry sa, Index","CAN","Canada","Q","Quarterly","2015-Q4","Q4-2015","IDX","Index","0","Units","2015_100","2015=100",99.68761,,
"PRINTO01","Production of total industry sa, Index","CAN","Canada","Q","Quarterly","2016-Q1","Q1-2016","IDX","Index","0","Units","2015_100","2015=100",100.1313,,
"PRINTO01","Production of total industry sa, Index","CAN","Canada","Q","Quarterly","2016-Q2","Q2-2016","IDX","Index","0","Units","2015_100","2015=100",97.03844,,
"PRINTO01","Production of total industry sa, Index","CAN","Canada","Q","Quarterly","2016-Q3","Q3-2016","IDX","Index","0","Units","2015_100","2015=100",100.6136,,
"PRINTO01","Production of total industry sa, Index","CAN","Canada","Q","Quarterly","2016-Q4","Q4-2016","IDX","Index","0","Units","2015_100","2015=100",102.4243,,
"PRINTO01","Production of total industry sa, Index","CAN","Canada","Q","Quarterly","2017-Q1","Q1-2017","IDX","Index","0","Units","2015_100","2015=100",104.2427,,
"PRINTO01","Production of total industry sa, Index","CAN","Canada","Q","Quarterly","2017-Q2","Q2-2017","IDX","Index","0","Units","2015_100","2015=100",105.185,,
"PRINTO01","Production of total industry sa, Index","CAN","Canada","Q","Quarterly","2017-Q3","Q3-2017","IDX","Index","0","Units","2015_100","2015=100",106.0096,,
"PRINTO01","Production of total industry sa, Index","CAN","Canada","Q","Quarterly","2017-Q4","Q4-2017","IDX","Index","0","Units","2015_100","2015=100",106.6596,,
"PRINTO01","Production of total industry sa, Index","CAN","Canada","Q","Quarterly","2018-Q1","Q1-2018","IDX","Index","0","Units","2015_100","2015=100",108.3427,,
"PRINTO01","Production of total industry sa, Index","CAN","Canada","Q","Quarterly","2018-Q2","Q2-2018","IDX","Index","0","Units","2015_100","2015=100",109.4343,,
"PRINTO01","Production of total industry sa, Index","CAN","Canada","Q","Quarterly","2018-Q3","Q3-2018","IDX","Index","0","Units","2015_100","2015=100",111.0381,,
"PRINTO01","Production of total industry sa, Index","CAN","Canada","Q","Quarterly","2018-Q4","Q4-2018","IDX","Index","0","Units","2015_100","2015=100",109.811,,
"PRINTO01","Production of total industry sa, Index","CAN","Canada","Q","Quarterly","2019-Q1","Q1-2019","IDX","Index","0","Units","2015_100","2015=100",108.3649,,
"PRINTO01","Production of total industry sa, Index","CAN","Canada","Q","Quarterly","2019-Q2","Q2-2019","IDX","Index","0","Units","2015_100","2015=100",111.1181,,
"PRINTO01","Production of total industry sa, Index","CAN","Canada","Q","Quarterly","2019-Q3","Q3-2019","IDX","Index","0","Units","2015_100","2015=100",108.9205,,
"PRINTO01","Production of total industry sa, Index","CAN","Canada","Q","Quarterly","2019-Q4","Q4-2019","IDX","Index","0","Units","2015_100","2015=100",108.2524,,
"PRINTO01","Production of total industry sa, Index","CAN","Canada","Q","Quarterly","2020-Q1","Q1-2020","IDX","Index","0","Units","2015_100","2015=100",106.4601,,
"PRINTO01","Production of total industry sa, Index","CAN","Canada","Q","Quarterly","2020-Q2","Q2-2020","IDX","Index","0","Units","2015_100","2015=100",91.51776,,
"PRINTO01","Production of total industry sa, Index","DNK","Denmark","Q","Quarterly","1991-Q1","Q1-1991","IDX","Index","0","Units","2015_100","2015=100",81.93373,,
"PRINTO01","Production of total industry sa, Index","DNK","Denmark","Q","Quarterly","1991-Q2","Q2-1991","IDX","Index","0","Units","2015_100","2015=100",82.22402,,
"PRINTO01","Production of total industry sa, Index","DNK","Denmark","Q","Quarterly","1991-Q3","Q3-1991","IDX","Index","0","Units","2015_100","2015=100",83.96575,,
"PRINTO01","Production of total industry sa, Index","DNK","Denmark","Q","Quarterly","1991-Q4","Q4-1991","IDX","Index","0","Units","2015_100","2015=100",82.62317,,
"PRINTO01","Production of total industry sa, Index","DNK","Denmark","Q","Quarterly","1992-Q1","Q1-1992","IDX","Index","0","Units","2015_100","2015=100",85.74376,,
"PRINTO01","Production of total industry sa, Index","DNK","Denmark","Q","Quarterly","1992-Q2","Q2-1992","IDX","Index","0","Units","2015_100","2015=100",86.21548,,
"PRINTO01","Production of total industry sa, Index","DNK","Denmark","Q","Quarterly","1992-Q3","Q3-1992","IDX","Index","0","Units","2015_100","2015=100",85.88891,,
"PRINTO01","Production of total industry sa, Index","DNK","Denmark","Q","Quarterly","1992-Q4","Q4-1992","IDX","Index","0","Units","2015_100","2015=100",83.24003,,
"PRINTO01","Production of total industry sa, Index","DNK","Denmark","Q","Quarterly","1993-Q1","Q1-1993","IDX","Index","0","Units","2015_100","2015=100",80.59116,,
"PRINTO01","Production of total industry sa, Index","DNK","Denmark","Q","Quarterly","1993-Q2","Q2-1993","IDX","Index","0","Units","2015_100","2015=100",80.62744,,
"PRINTO01","Production of total industry sa, Index","DNK","Denmark","Q","Quarterly","1993-Q3","Q3-1993","IDX","Index","0","Units","2015_100","2015=100",86.36063,,
"PRINTO01","Production of total industry sa, Index","DNK","Denmark","Q","Quarterly","1993-Q4","Q4-1993","IDX","Index","0","Units","2015_100","2015=100",80.80887,,
"PRINTO01","Production of total industry sa, Index","DNK","Denmark","Q","Quarterly","1994-Q1","Q1-1994","IDX","Index","0","Units","2015_100","2015=100",88.79179,,
"PRINTO01","Production of total industry sa, Index","DNK","Denmark","Q","Quarterly","1994-Q2","Q2-1994","IDX","Index","0","Units","2015_100","2015=100",90.35208,,
"PRINTO01","Production of total industry sa, Index","DNK","Denmark","Q","Quarterly","1994-Q3","Q3-1994","IDX","Index","0","Units","2015_100","2015=100",89.04578,,
"PRINTO01","Production of total industry sa, Index","DNK","Denmark","Q","Quarterly","1994-Q4","Q4-1994","IDX","Index","0","Units","2015_100","2015=100",93.94439,,
"PRINTO01","Production of total industry sa, Index","DNK","Denmark","Q","Quarterly","1995-Q1","Q1-1995","IDX","Index","0","Units","2015_100","2015=100",95.50469,,
"PRINTO01","Production of total industry sa, Index","DNK","Denmark","Q","Quarterly","1995-Q2","Q2-1995","IDX","Index","0","Units","2015_100","2015=100",94.16211,,
"PRINTO01","Production of total industry sa, Index","DNK","Denmark","Q","Quarterly","1995-Q3","Q3-1995","IDX","Index","0","Units","2015_100","2015=100",90.56979,,
"PRINTO01","Production of total industry sa, Index","DNK","Denmark","Q","Quarterly","1995-Q4","Q4-1995","IDX","Index","0","Units","2015_100","2015=100",96.23041,,
"PRINTO01","Production of total industry sa, Index","DNK","Denmark","Q","Quarterly","1996-Q1","Q1-1996","IDX","Index","0","Units","2015_100","2015=100",93.50896,,
"PRINTO01","Production of total industry sa, Index","DNK","Denmark","Q","Quarterly","1996-Q2","Q2-1996","IDX","Index","0","Units","2015_100","2015=100",96.55698,,
"PRINTO01","Production of total industry sa, Index","DNK","Denmark","Q","Quarterly","1996-Q3","Q3-1996","IDX","Index","0","Units","2015_100","2015=100",97.17384,,
"PRINTO01","Production of total industry sa, Index","DNK","Denmark","Q","Quarterly","1996-Q4","Q4-1996","IDX","Index","0","Units","2015_100","2015=100",94.45239,,
"PRINTO01","Production of total industry sa, Index","DNK","Denmark","Q","Quarterly","1997-Q1","Q1-1997","IDX","Index","0","Units","2015_100","2015=100",97.93585,,
"PRINTO01","Production of total industry sa, Index","DNK","Denmark","Q","Quarterly","1997-Q2","Q2-1997","IDX","Index","0","Units","2015_100","2015=100",99.56872,,
"PRINTO01","Production of total industry sa, Index","DNK","Denmark","Q","Quarterly","1997-Q3","Q3-1997","IDX","Index","0","Units","2015_100","2015=100",98.335,,
"PRINTO01","Production of total industry sa, Index","DNK","Denmark","Q","Quarterly","1997-Q4","Q4-1997","IDX","Index","0","Units","2015_100","2015=100",104.6488,,
"PRINTO01","Production of total industry sa, Index","DNK","Denmark","Q","Quarterly","1998-Q1","Q1-1998","IDX","Index","0","Units","2015_100","2015=100",102.4353,,
"PRINTO01","Production of total industry sa, Index","DNK","Denmark","Q","Quarterly","1998-Q2","Q2-1998","IDX","Index","0","Units","2015_100","2015=100",102.1813,,
"PRINTO01","Production of total industry sa, Index","DNK","Denmark","Q","Quarterly","1998-Q3","Q3-1998","IDX","Index","0","Units","2015_100","2015=100",111.2528,,
"PRINTO01","Production of total industry sa, Index","DNK","Denmark","Q","Quarterly","1998-Q4","Q4-1998","IDX","Index","0","Units","2015_100","2015=100",96.44813,,
"PRINTO01","Production of total industry sa, Index","DNK","Denmark","Q","Quarterly","1999-Q1","Q1-1999","IDX","Index","0","Units","2015_100","2015=100",103.7053,,
"PRINTO01","Production of total industry sa, Index","DNK","Denmark","Q","Quarterly","1999-Q2","Q2-1999","IDX","Index","0","Units","2015_100","2015=100",100.4033,,
"PRINTO01","Production of total industry sa, Index","DNK","Denmark","Q","Quarterly","1999-Q3","Q3-1999","IDX","Index","0","Units","2015_100","2015=100",100.4396,,
"PRINTO01","Production of total industry sa, Index","DNK","Denmark","Q","Quarterly","1999-Q4","Q4-1999","IDX","Index","0","Units","2015_100","2015=100",108.6765,,
"PRINTO01","Production of total industry sa, Index","DNK","Denmark","Q","Quarterly","2000-Q1","Q1-2000","IDX","Index","0","Units","2015_100","2015=100",107.5333,,
