"SUBJECT","Subject","LOCATION","Country","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"PRINTO01","Production of total industry sa, Index","DNK","Denmark","M","Monthly","2008-05","May-2008","IDX","Index","0","Units","2015_100","2015=100",114.6,,
"PRINTO01","Production of total industry sa, Index","DNK","Denmark","M","Monthly","2008-06","Jun-2008","IDX","Index","0","Units","2015_100","2015=100",113.1,,
"PRINTO01","Production of total industry sa, Index","DNK","Denmark","M","Monthly","2008-07","Jul-2008","IDX","Index","0","Units","2015_100","2015=100",112.8,,
"PRINTO01","Production of total industry sa, Index","DNK","Denmark","M","Monthly","2008-08","Aug-2008","IDX","Index","0","Units","2015_100","2015=100",112.5,,
"PRINTO01","Production of total industry sa, Index","DNK","Denmark","M","Monthly","2008-09","Sep-2008","IDX","Index","0","Units","2015_100","2015=100",111.1,,
"PRINTO01","Production of total industry sa, Index","DNK","Denmark","M","Monthly","2008-10","Oct-2008","IDX","Index","0","Units","2015_100","2015=100",110.3,,
"PRINTO01","Production of total industry sa, Index","DNK","Denmark","M","Monthly","2008-11","Nov-2008","IDX","Index","0","Units","2015_100","2015=100",108,,
"PRINTO01","Production of total industry sa, Index","DNK","Denmark","M","Monthly","2008-12","Dec-2008","IDX","Index","0","Units","2015_100","2015=100",108,,
"PRINTO01","Production of total industry sa, Index","DNK","Denmark","M","Monthly","2009-01","Jan-2009","IDX","Index","0","Units","2015_100","2015=100",104.7,,
"PRINTO01","Production of total industry sa, Index","DNK","Denmark","M","Monthly","2009-02","Feb-2009","IDX","Index","0","Units","2015_100","2015=100",101.8,,
"PRINTO01","Production of total industry sa, Index","DNK","Denmark","M","Monthly","2009-03","Mar-2009","IDX","Index","0","Units","2015_100","2015=100",98.3,,
"PRINTO01","Production of total industry sa, Index","DNK","Denmark","M","Monthly","2009-04","Apr-2009","IDX","Index","0","Units","2015_100","2015=100",96.5,,
"PRINTO01","Production of total industry sa, Index","DNK","Denmark","M","Monthly","2009-05","May-2009","IDX","Index","0","Units","2015_100","2015=100",94.5,,
"PRINTO01","Production of total industry sa, Index","DNK","Denmark","M","Monthly","2009-06","Jun-2009","IDX","Index","0","Units","2015_100","2015=100",97.3,,
"PRINTO01","Production of total industry sa, Index","DNK","Denmark","M","Monthly","2009-07","Jul-2009","IDX","Index","0","Units","2015_100","2015=100",96.4,,
"PRINTO01","Production of total industry sa, Index","DNK","Denmark","M","Monthly","2009-08","Aug-2009","IDX","Index","0","Units","2015_100","2015=100",97,,
"PRINTO01","Production of total industry sa, Index","DNK","Denmark","M","Monthly","2009-09","Sep-2009","IDX","Index","0","Units","2015_100","2015=100",93.7,,
"PRINTO01","Production of total industry sa, Index","DNK","Denmark","M","Monthly","2009-10","Oct-2009","IDX","Index","0","Units","2015_100","2015=100",93.6,,
"PRINTO01","Production of total industry sa, Index","DNK","Denmark","M","Monthly","2009-11","Nov-2009","IDX","Index","0","Units","2015_100","2015=100",95.2,,
"PRINTO01","Production of total industry sa, Index","DNK","Denmark","M","Monthly","2009-12","Dec-2009","IDX","Index","0","Units","2015_100","2015=100",89.8,,
"PRINTO01","Production of total industry sa, Index","DNK","Denmark","M","Monthly","2010-01","Jan-2010","IDX","Index","0","Units","2015_100","2015=100",95.3,,
"PRINTO01","Production of total industry sa, Index","DNK","Denmark","M","Monthly","2010-02","Feb-2010","IDX","Index","0","Units","2015_100","2015=100",96.4,,
"PRINTO01","Production of total industry sa, Index","DNK","Denmark","M","Monthly","2010-03","Mar-2010","IDX","Index","0","Units","2015_100","2015=100",98.2,,
"PRINTO01","Production of total industry sa, Index","DNK","Denmark","M","Monthly","2010-04","Apr-2010","IDX","Index","0","Units","2015_100","2015=100",100,,
"PRINTO01","Production of total industry sa, Index","DNK","Denmark","M","Monthly","2010-05","May-2010","IDX","Index","0","Units","2015_100","2015=100",99.8,,
"PRINTO01","Production of total industry sa, Index","DNK","Denmark","M","Monthly","2010-06","Jun-2010","IDX","Index","0","Units","2015_100","2015=100",99.5,,
"PRINTO01","Production of total industry sa, Index","DNK","Denmark","M","Monthly","2010-07","Jul-2010","IDX","Index","0","Units","2015_100","2015=100",99.6,,
"PRINTO01","Production of total industry sa, Index","DNK","Denmark","M","Monthly","2010-08","Aug-2010","IDX","Index","0","Units","2015_100","2015=100",93.5,,
"PRINTO01","Production of total industry sa, Index","DNK","Denmark","M","Monthly","2010-09","Sep-2010","IDX","Index","0","Units","2015_100","2015=100",102.4,,
"PRINTO01","Production of total industry sa, Index","DNK","Denmark","M","Monthly","2010-10","Oct-2010","IDX","Index","0","Units","2015_100","2015=100",100.7,,
"PRINTO01","Production of total industry sa, Index","DNK","Denmark","M","Monthly","2010-11","Nov-2010","IDX","Index","0","Units","2015_100","2015=100",99.4,,
"PRINTO01","Production of total industry sa, Index","DNK","Denmark","M","Monthly","2010-12","Dec-2010","IDX","Index","0","Units","2015_100","2015=100",99.1,,
"PRINTO01","Production of total industry sa, Index","DNK","Denmark","M","Monthly","2011-01","Jan-2011","IDX","Index","0","Units","2015_100","2015=100",100.3,,
"PRINTO01","Production of total industry sa, Index","DNK","Denmark","M","Monthly","2011-02","Feb-2011","IDX","Index","0","Units","2015_100","2015=100",97.9,,
"PRINTO01","Production of total industry sa, Index","DNK","Denmark","M","Monthly","2011-03","Mar-2011","IDX","Index","0","Units","2015_100","2015=100",100.3,,
"PRINTO01","Production of total industry sa, Index","DNK","Denmark","M","Monthly","2011-04","Apr-2011","IDX","Index","0","Units","2015_100","2015=100",100.8,,
"PRINTO01","Production of total industry sa, Index","DNK","Denmark","M","Monthly","2011-05","May-2011","IDX","Index","0","Units","2015_100","2015=100",105.7,,
"PRINTO01","Production of total industry sa, Index","DNK","Denmark","M","Monthly","2011-06","Jun-2011","IDX","Index","0","Units","2015_100","2015=100",102.1,,
"PRINTO01","Production of total industry sa, Index","DNK","Denmark","M","Monthly","2011-07","Jul-2011","IDX","Index","0","Units","2015_100","2015=100",97.1,,
"PRINTO01","Production of total industry sa, Index","DNK","Denmark","M","Monthly","2011-08","Aug-2011","IDX","Index","0","Units","2015_100","2015=100",99,,
"PRINTO01","Production of total industry sa, Index","DNK","Denmark","M","Monthly","2011-09","Sep-2011","IDX","Index","0","Units","2015_100","2015=100",98.7,,
"PRINTO01","Production of total industry sa, Index","DNK","Denmark","M","Monthly","2011-10","Oct-2011","IDX","Index","0","Units","2015_100","2015=100",98.7,,
"PRINTO01","Production of total industry sa, Index","DNK","Denmark","M","Monthly","2011-11","Nov-2011","IDX","Index","0","Units","2015_100","2015=100",98.9,,
"PRINTO01","Production of total industry sa, Index","DNK","Denmark","M","Monthly","2011-12","Dec-2011","IDX","Index","0","Units","2015_100","2015=100",97.6,,
"PRINTO01","Production of total industry sa, Index","DNK","Denmark","M","Monthly","2012-01","Jan-2012","IDX","Index","0","Units","2015_100","2015=100",98.1,,
"PRINTO01","Production of total industry sa, Index","DNK","Denmark","M","Monthly","2012-02","Feb-2012","IDX","Index","0","Units","2015_100","2015=100",100.5,,
"PRINTO01","Production of total industry sa, Index","DNK","Denmark","M","Monthly","2012-03","Mar-2012","IDX","Index","0","Units","2015_100","2015=100",98.4,,
"PRINTO01","Production of total industry sa, Index","DNK","Denmark","M","Monthly","2012-04","Apr-2012","IDX","Index","0","Units","2015_100","2015=100",97,,
"PRINTO01","Production of total industry sa, Index","DNK","Denmark","M","Monthly","2012-05","May-2012","IDX","Index","0","Units","2015_100","2015=100",100,,
"PRINTO01","Production of total industry sa, Index","DNK","Denmark","M","Monthly","2012-06","Jun-2012","IDX","Index","0","Units","2015_100","2015=100",98.5,,
"PRINTO01","Production of total industry sa, Index","DNK","Denmark","M","Monthly","2012-07","Jul-2012","IDX","Index","0","Units","2015_100","2015=100",101.6,,
"PRINTO01","Production of total industry sa, Index","DNK","Denmark","M","Monthly","2012-08","Aug-2012","IDX","Index","0","Units","2015_100","2015=100",99.2,,
"PRINTO01","Production of total industry sa, Index","DNK","Denmark","M","Monthly","2012-09","Sep-2012","IDX","Index","0","Units","2015_100","2015=100",100.2,,
"PRINTO01","Production of total industry sa, Index","DNK","Denmark","M","Monthly","2012-10","Oct-2012","IDX","Index","0","Units","2015_100","2015=100",99.6,,
"PRINTO01","Production of total industry sa, Index","DNK","Denmark","M","Monthly","2012-11","Nov-2012","IDX","Index","0","Units","2015_100","2015=100",101.8,,
"PRINTO01","Production of total industry sa, Index","DNK","Denmark","M","Monthly","2012-12","Dec-2012","IDX","Index","0","Units","2015_100","2015=100",99.8,,
"PRINTO01","Production of total industry sa, Index","DNK","Denmark","M","Monthly","2013-01","Jan-2013","IDX","Index","0","Units","2015_100","2015=100",101.2,,
"PRINTO01","Production of total industry sa, Index","DNK","Denmark","M","Monthly","2013-02","Feb-2013","IDX","Index","0","Units","2015_100","2015=100",98.7,,
"PRINTO01","Production of total industry sa, Index","DNK","Denmark","M","Monthly","2013-03","Mar-2013","IDX","Index","0","Units","2015_100","2015=100",98.3,,
"PRINTO01","Production of total industry sa, Index","DNK","Denmark","M","Monthly","2013-04","Apr-2013","IDX","Index","0","Units","2015_100","2015=100",100.2,,
"PRINTO01","Production of total industry sa, Index","DNK","Denmark","M","Monthly","2013-05","May-2013","IDX","Index","0","Units","2015_100","2015=100",98.2,,
"PRINTO01","Production of total industry sa, Index","DNK","Denmark","M","Monthly","2013-06","Jun-2013","IDX","Index","0","Units","2015_100","2015=100",98,,
"PRINTO01","Production of total industry sa, Index","DNK","Denmark","M","Monthly","2013-07","Jul-2013","IDX","Index","0","Units","2015_100","2015=100",100.1,,
"PRINTO01","Production of total industry sa, Index","DNK","Denmark","M","Monthly","2013-08","Aug-2013","IDX","Index","0","Units","2015_100","2015=100",96.2,,
"PRINTO01","Production of total industry sa, Index","DNK","Denmark","M","Monthly","2013-09","Sep-2013","IDX","Index","0","Units","2015_100","2015=100",95.8,,
"PRINTO01","Production of total industry sa, Index","DNK","Denmark","M","Monthly","2013-10","Oct-2013","IDX","Index","0","Units","2015_100","2015=100",102.7,,
"PRINTO01","Production of total industry sa, Index","DNK","Denmark","M","Monthly","2013-11","Nov-2013","IDX","Index","0","Units","2015_100","2015=100",100.3,,
"PRINTO01","Production of total industry sa, Index","DNK","Denmark","M","Monthly","2013-12","Dec-2013","IDX","Index","0","Units","2015_100","2015=100",101.5,,
"PRINTO01","Production of total industry sa, Index","DNK","Denmark","M","Monthly","2014-01","Jan-2014","IDX","Index","0","Units","2015_100","2015=100",100.7,,
"PRINTO01","Production of total industry sa, Index","DNK","Denmark","M","Monthly","2014-02","Feb-2014","IDX","Index","0","Units","2015_100","2015=100",102,,
"PRINTO01","Production of total industry sa, Index","DNK","Denmark","M","Monthly","2014-03","Mar-2014","IDX","Index","0","Units","2015_100","2015=100",98.9,,
"PRINTO01","Production of total industry sa, Index","DNK","Denmark","M","Monthly","2014-04","Apr-2014","IDX","Index","0","Units","2015_100","2015=100",99.6,,
"PRINTO01","Production of total industry sa, Index","DNK","Denmark","M","Monthly","2014-05","May-2014","IDX","Index","0","Units","2015_100","2015=100",98.2,,
"PRINTO01","Production of total industry sa, Index","DNK","Denmark","M","Monthly","2014-06","Jun-2014","IDX","Index","0","Units","2015_100","2015=100",97.4,,
"PRINTO01","Production of total industry sa, Index","DNK","Denmark","M","Monthly","2014-07","Jul-2014","IDX","Index","0","Units","2015_100","2015=100",97.5,,
"PRINTO01","Production of total industry sa, Index","DNK","Denmark","M","Monthly","2014-08","Aug-2014","IDX","Index","0","Units","2015_100","2015=100",102.8,,
"PRINTO01","Production of total industry sa, Index","DNK","Denmark","M","Monthly","2014-09","Sep-2014","IDX","Index","0","Units","2015_100","2015=100",101.3,,
"PRINTO01","Production of total industry sa, Index","DNK","Denmark","M","Monthly","2014-10","Oct-2014","IDX","Index","0","Units","2015_100","2015=100",100.4,,
"PRINTO01","Production of total industry sa, Index","DNK","Denmark","M","Monthly","2014-11","Nov-2014","IDX","Index","0","Units","2015_100","2015=100",100.1,,
"PRINTO01","Production of total industry sa, Index","DNK","Denmark","M","Monthly","2014-12","Dec-2014","IDX","Index","0","Units","2015_100","2015=100",100.2,,
"PRINTO01","Production of total industry sa, Index","DNK","Denmark","M","Monthly","2015-01","Jan-2015","IDX","Index","0","Units","2015_100","2015=100",97.3,,
"PRINTO01","Production of total industry sa, Index","DNK","Denmark","M","Monthly","2015-02","Feb-2015","IDX","Index","0","Units","2015_100","2015=100",98.5,,
"PRINTO01","Production of total industry sa, Index","DNK","Denmark","M","Monthly","2015-03","Mar-2015","IDX","Index","0","Units","2015_100","2015=100",102.1,,
"PRINTO01","Production of total industry sa, Index","DNK","Denmark","M","Monthly","2015-04","Apr-2015","IDX","Index","0","Units","2015_100","2015=100",101.1,,
"PRINTO01","Production of total industry sa, Index","DNK","Denmark","M","Monthly","2015-05","May-2015","IDX","Index","0","Units","2015_100","2015=100",100.8,,
"PRINTO01","Production of total industry sa, Index","DNK","Denmark","M","Monthly","2015-06","Jun-2015","IDX","Index","0","Units","2015_100","2015=100",105.2,,
"PRINTO01","Production of total industry sa, Index","DNK","Denmark","M","Monthly","2015-07","Jul-2015","IDX","Index","0","Units","2015_100","2015=100",100.1,,
"PRINTO01","Production of total industry sa, Index","DNK","Denmark","M","Monthly","2015-08","Aug-2015","IDX","Index","0","Units","2015_100","2015=100",103.5,,
"PRINTO01","Production of total industry sa, Index","DNK","Denmark","M","Monthly","2015-09","Sep-2015","IDX","Index","0","Units","2015_100","2015=100",99.8,,
"PRINTO01","Production of total industry sa, Index","DNK","Denmark","M","Monthly","2015-10","Oct-2015","IDX","Index","0","Units","2015_100","2015=100",96.8,,
"PRINTO01","Production of total industry sa, Index","DNK","Denmark","M","Monthly","2015-11","Nov-2015","IDX","Index","0","Units","2015_100","2015=100",95.6,,
"PRINTO01","Production of total industry sa, Index","DNK","Denmark","M","Monthly","2015-12","Dec-2015","IDX","Index","0","Units","2015_100","2015=100",99.2,,
"PRINTO01","Production of total industry sa, Index","DNK","Denmark","M","Monthly","2016-01","Jan-2016","IDX","Index","0","Units","2015_100","2015=100",104.6,,
"PRINTO01","Production of total industry sa, Index","DNK","Denmark","M","Monthly","2016-02","Feb-2016","IDX","Index","0","Units","2015_100","2015=100",100,,
"PRINTO01","Production of total industry sa, Index","DNK","Denmark","M","Monthly","2016-03","Mar-2016","IDX","Index","0","Units","2015_100","2015=100",103.6,,
"PRINTO01","Production of total industry sa, Index","DNK","Denmark","M","Monthly","2016-04","Apr-2016","IDX","Index","0","Units","2015_100","2015=100",102,,
"PRINTO01","Production of total industry sa, Index","DNK","Denmark","M","Monthly","2016-05","May-2016","IDX","Index","0","Units","2015_100","2015=100",103.3,,
"PRINTO01","Production of total industry sa, Index","DNK","Denmark","M","Monthly","2016-06","Jun-2016","IDX","Index","0","Units","2015_100","2015=100",101.9,,
"PRINTO01","Production of total industry sa, Index","DNK","Denmark","M","Monthly","2016-07","Jul-2016","IDX","Index","0","Units","2015_100","2015=100",107.7,,
